NP_001254479	NP_001372637
NP_005317	NP_077246
NP_060294	NP_001365726
NP_068836	XP_017172754
XP_005261245	NP_083937
NP_000443	NP_035518
NP_000524	NP_001346049
NP_001017919	XP_006540991
NP_001153797	NP_666972
XP_016882793	XP_006508926
XP_016885007	XP_006527925
NP_055206	NP_038496
XP_005260965	XP_036015893
NP_063941	NP_032587
NP_001353633	XP_017172759
XP_011533514	XP_006519309
XP_016870172	XP_011248395
NP_036581	NP_081675
NP_001035282	NP_001093208
NP_002039	NP_032112
NP_079030	NP_081149
XP_005270952	XP_036019707
NP_005460	NP_573503
NP_001007538	NP_898998
NP_001306226	XP_030104680
NP_003965	XP_011243245
NP_001343	NP_058670
XP_011531979	XP_017176895
XP_005262184	NP_001346072
NP_003914	NP_032015
NP_055149	NP_001136437
NP_443089	NP_080160
XP_011532412	XP_006512427
NP_001001433	NP_766263
NP_001311154	NP_001344739
NP_005211	NP_034185
XP_016857689	XP_006538773
XP_011540617	NP_766285
NP_004279	NP_631939
NP_078977	NP_840068
XP_011544451	NP_001074517
NP_775891	XP_006533329
NP_115570	NP_075812
NP_005915	NP_032610
NP_612208	NP_001033104
NP_689554	NP_076313
NP_115690	NP_080780
NP_001276692	NP_780721
NP_001004719	NP_666875
NP_690608	NP_033086
NP_001316422	NP_080012
NP_001116251	NP_775601
XP_016882231	NP_663554
NP_001177716	NP_001033003
XP_006724089	XP_036015863
NP_001005289	NP_666962
NP_444508	NP_001010830
NP_006484	NP_001028414
NP_006043	NP_031860
NP_942011	NP_001346674
XP_011512215	NP_034604
NP_001098117	XP_006510933
NP_001350	NP_080448
NP_005281	NP_001156427
NP_000814	XP_036021736
NP_060337	XP_006509573
XP_005259622	NP_075617
NP_001139443	XP_036008457
NP_001128130	NP_780716
NP_115516	XP_036009598
NP_001307799	XP_006534336
NP_004358	NP_001177267
NP_001129121	NP_001094934
NP_689629	NP_001078962
NP_036537	NP_598549
NP_001159741	XP_006518908
NP_001131024	NP_001104781
NP_006330	XP_006513311
NP_001405	NP_663346
NP_569059	NP_001300672
NP_001004742	NP_666789
NP_001004480	NP_666411
NP_006447	NP_033206
NP_002176	NP_032398
XP_016876301	NP_080110
NP_001138303	NP_031557
NP_001071087	NP_080810
XP_011541141	NP_663758
XP_011539251	NP_808238
NP_009188	XP_006519053
NP_001369746	XP_030099108
NP_003185	NP_038712
XP_011511369	NP_001116155
NP_003073	NP_848479
XP_016874640	NP_598854
XP_016857913	NP_033927
NP_001017964	NP_001365723
NP_064576	NP_079761
NP_149120	NP_001153882
XP_005270206	NP_001365702
XP_016855720	XP_030102112
NP_689764	NP_080658
NP_783861	NP_780577
NP_997297	NP_001355091
NP_835455	NP_061279
NP_001358654	NP_848716
XP_011511642	NP_001274053
NP_001302420	NP_001302429
NP_001123467	XP_006539964
XP_016856705	XP_006539018
NP_002943	NP_032529
NP_001166031	NP_035555
XP_016856426	XP_006501282
XP_011533256	XP_036014856
NP_001269690	NP_080016
NP_006215	NP_032876
XP_011516653	XP_006537934
XP_005247711	NP_848826
XP_006718715	NP_035367
NP_001273196	NP_001343979
NP_001165131	XP_006520345
NP_060525	NP_038639
NP_001342142	NP_666442
XP_011528610	NP_083683
NP_005268	NP_705809
NP_001011724	NP_001159443
NP_055406	XP_006527533
NP_060727	XP_006500684
XP_016880672	NP_076157
NP_003599	NP_032178
NP_001025230	NP_001074432
NP_071416	XP_036019257
NP_079501	XP_006520408
NP_000217	NP_957707
NP_542401	NP_080680
NP_001327	NP_071720
NP_003941	NP_032001
XP_016865313	NP_033316
NP_001255	NP_001008424
NP_001264307	XP_006531466
NP_112165	NP_035114
XP_005264544	NP_680088
NP_002396	NP_032621
NP_872416	XP_017175280
XP_016876547	NP_542764
NP_001243299	NP_075869
NP_001942	NP_031918
NP_001004457	NP_667150
NP_009155	NP_899120
NP_005283	NP_877958
NP_066970	NP_001074531
NP_079428	NP_084036
NP_001136430	NP_001354894
XP_011527745	NP_083178
NP_060945	NP_035756
NP_476515	NP_660104
NP_001269210	XP_036012386
NP_055100	NP_659135
XP_011516829	NP_035503
NP_005549	NP_598425
NP_005252	NP_034406
NP_871001	NP_861538
NP_001229265	NP_663401
NP_071411	NP_694876
NP_001374368	NP_619588
XP_011532727	XP_036012852
NP_005297	XP_011248856
NP_542172	NP_536693
NP_001317398	NP_067513
XP_011514947	NP_067410
NP_001137384	XP_006538796
NP_079441	NP_666085
NP_056985	XP_036014722
NP_039268	XP_006524675
NP_064708	NP_080728
NP_006628	NP_666857
NP_001245212	NP_035129
NP_001333126	NP_001001490
NP_001363185	NP_057878
NP_848652	NP_001001985
NP_981951	NP_082648
NP_001005163	XP_017177763
NP_116558	NP_033116
XP_011544166	NP_079580
NP_001005238	NP_667320
NP_001121172	NP_033273
NP_543138	NP_660116
XP_024308240	NP_898836
XP_005261794	NP_083996
NP_057110	NP_067532
NP_543154	NP_034714
NP_001159592	NP_001291729
NP_001088	NP_038483
NP_001099043	NP_775615
NP_057132	NP_079754
NP_001244968	NP_001292370
NP_001243463	NP_694790
XP_024304185	XP_011246919
XP_016865924	NP_080566
NP_001005288	NP_667033
XP_016865969	XP_006516845
XP_011520237	XP_017167730
NP_001243314	NP_001366558
NP_001372979	NP_997577
NP_056239	NP_001278249
NP_001159506	NP_757342
NP_699201	NP_076223
XP_016878427	XP_006522640
XP_005249135	XP_006516731
NP_002143	NP_034603
XP_011538389	NP_033186
XP_011526875	XP_006500435
NP_057168	NP_033052
NP_001185728	XP_006514102
NP_076979	NP_653117
NP_001352707	XP_030100101
NP_473445	NP_666762
NP_001005324	NP_666522
NP_689576	NP_766344
NP_000545	NP_001106801
NP_001073945	NP_001018019
NP_001751	NP_001075104
NP_001122322	NP_062636
NP_001035798	NP_034553
NP_001005284	NP_666781
NP_001372090	NP_032235
NP_001137436	NP_080211
NP_001372591	NP_667254
XP_016864391	NP_082220
NP_000788	NP_031904
NP_001354480	NP_001157097
NP_002442	NP_077753
NP_001004708	XP_006527166
NP_001004700	NP_667107
XP_016884784	NP_001074605
NP_001287	NP_067622
XP_005273996	NP_001365848
NP_001004751	NP_666473
NP_473446	NP_667141
NP_001005166	NP_666969
NP_114426	NP_114393
XP_011513022	NP_080826
NP_004354	NP_001034274
XP_011542952	NP_694776
NP_060206	NP_663560
NP_848657	NP_666285
NP_115683	NP_081611
NP_001138549	NP_001104610
NP_004634	NP_062275
NP_003021	NP_038693
NP_001164014	NP_001157010
NP_116238	NP_081795
XP_011513018	NP_062296
XP_016861008	NP_598471
NP_001034761	NP_084163
NP_963847	XP_011240489
NP_057339	NP_001028364
NP_004552	NP_064319
NP_689615	NP_666252
XP_011520197	NP_776139
NP_872412	XP_006534903
NP_001310240	XP_036010239
NP_001139580	NP_080244
NP_689725	XP_006521197
NP_112166	NP_667238
NP_001337586	XP_036011351
XP_005266302	NP_061235
XP_011524871	XP_036009274
NP_003915	NP_032914
NP_775750	XP_036009101
NP_714969	NP_080354
XP_016878127	NP_598744
XP_016865212	XP_036012592
NP_689656	NP_084293
NP_443167	XP_017170212
NP_620151	XP_036009925
NP_002469	NP_034996
NP_004051	NP_033961
XP_011530915	XP_006524559
NP_110396	NP_083025
NP_714922	NP_849239
NP_004480	XP_030102047
NP_057058	NP_084280
NP_001269389	NP_081857
NP_003692	NP_035743
NP_653164	NP_033101
NP_001129107	NP_598910
NP_005212	NP_034186
NP_000301	NP_032943
NP_001093861	XP_036019287
NP_001171634	NP_032238
NP_001001953	NP_667319
NP_001354749	NP_032038
NP_116190	NP_075766
NP_001129579	NP_001137428
NP_543007	NP_783600
NP_061855	NP_663525
XP_005274808	NP_001345666
NP_001334819	NP_080144
XP_016860579	NP_001116157
NP_001366	NP_034192
XP_016855816	NP_666933
NP_054876	NP_766502
NP_001020127	NP_766357
XP_016870185	NP_667262
NP_683695	NP_081577
NP_079256	NP_796340
XP_024303217	NP_032551
NP_073732	NP_001034265
NP_001287712	NP_001074693
NP_009046	NP_033424
NP_443073	XP_030109549
NP_001004754	NP_667283
XP_011528354	NP_001288572
NP_001004743	NP_997025
NP_036245	XP_006501505
NP_665810	NP_542375
XP_005253966	NP_114075
NP_002764	NP_579929
NP_001013374	NP_666794
NP_006574	NP_033128
NP_001005243	NP_666888
NP_005379	NP_080452
NP_006352	NP_032293
NP_001007539	NP_663438
NP_067077	NP_080778
NP_055210	NP_036062
NP_444284	NP_001366177
NP_060053	NP_064663
NP_055028	NP_038583
XP_006712005	XP_036013300
NP_001369686	XP_006517143
NP_002966	NP_033157
NP_066949	XP_006521058
NP_001308361	NP_081430
NP_056442	NP_663529
NP_036372	XP_036021467
NP_039229	NP_666724
NP_001350460	NP_001034623
NP_001177740	XP_006523646
NP_689520	NP_001093262
NP_065203	NP_080829
NP_001353420	XP_006517477
XP_011509507	NP_001277932
NP_001427	NP_032017
NP_001035272	NP_001239379
NP_005374	NP_001153635
NP_056494	NP_663495
NP_001004474	NP_667065
XP_011519638	NP_080527
NP_078942	NP_080133
NP_116110	NP_001347835
NP_001004750	NP_038644
NP_001123514	NP_001344601
XP_005257281	NP_828874
NP_001304818	NP_001355357
NP_001004737	NP_667211
NP_002908	NP_033079
NP_001185903	NP_083115
NP_061822	NP_663415
XP_006719137	NP_001303251
NP_001005165	NP_666470
NP_000998	NP_033120
XP_016864608	XP_017172275
NP_060140	NP_598911
NP_003207	XP_011243859
NP_001029344	XP_006537898
NP_001002925	NP_666791
NP_001129522	XP_030103746
XP_016884978	NP_032810
NP_001307794	NP_001366386
NP_001005173	NP_001011857
NP_001004479	NP_064684
NP_001136106	XP_011244904
NP_005390	NP_892042
NP_001004728	NP_666893
XP_016866684	NP_077248
XP_005269076	NP_058061
NP_071766	NP_075630
NP_689670	NP_001028331
NP_543144	NP_080034
NP_001304267	NP_598445
NP_001004478	NP_666926
XP_011533177	NP_031699
NP_001005237	NP_667326
XP_016855478	NP_001129589
NP_112191	XP_006526629
XP_011524056	XP_011245108
NP_776272	NP_034593
NP_056251	NP_080833
NP_997000	XP_011242283
XP_016874924	XP_006520913
NP_001116229	NP_032875
NP_001005465	NP_666643
NP_036557	NP_033131
NP_005529	NP_034695
NP_004941	NP_031910
NP_112236	NP_079616
NP_001354388	XP_011247046
NP_787117	NP_666042
NP_001005171	NP_667313
NP_001004456	NP_666817
NP_997069	NP_065623
NP_116185	NP_080208
NP_733752	NP_035680
NP_061964	NP_112546
NP_054894	NP_001171129
NP_006834	XP_006530361
NP_694957	NP_001028460
XP_005262942	NP_848851
NP_001002912	NP_780385
NP_987090	NP_083439
NP_079042	NP_082852
NP_001093095	XP_006539321
NP_722540	NP_001035866
XP_006711491	NP_666245
NP_001474	NP_032121
NP_001245214	NP_666430
XP_016859035	NP_034220
NP_690866	NP_663488
NP_003347	NP_033490
NP_057245	XP_006511307
NP_056517	XP_006497659
NP_001005278	NP_666929
NP_001018126	NP_080785
NP_060979	NP_598568
NP_775749	NP_080838
XP_011526622	NP_001020125
XP_024307204	XP_030098750
NP_003012	NP_078775
NP_006708	NP_001269958
NP_002541	NP_666917
NP_008828	NP_032298
NP_060590	XP_030108706
NP_001750	XP_036021678
NP_001005493	NP_001011797
NP_001291	NP_035933
NP_036269	NP_081269
NP_071434	NP_071718
NP_002790	NP_035317
NP_110503	XP_036016580
XP_011514321	NP_001011799
NP_006800	XP_006500130
NP_112145	NP_874373
NP_004378	NP_032726
NP_001731	NP_031612
XP_011539064	NP_766293
XP_016855906	XP_006496852
NP_001311015	XP_036016143
NP_005276	NP_034472
XP_005255891	NP_001297542
NP_060345	NP_659042
NP_001004063	NP_001011809
NP_001001923	NP_666486
XP_016883549	XP_036018229
NP_000696	NP_033854
NP_004070	NP_001254624
NP_003593	XP_030110810
NP_078991	NP_780359
NP_001358208	XP_030111355
NP_954580	NP_663513
NP_064711	NP_064667
NP_115722	NP_080825
NP_001258074	XP_036015918
NP_001005179	NP_997132
XP_011534755	NP_080811
NP_002136	NP_598793
NP_001278840	NP_001258646
NP_872334	NP_997116
NP_612393	NP_955005
XP_006716316	NP_001351379
XP_016858956	NP_778150
NP_002539	NP_001011851
NP_710159	XP_036010000
NP_001335270	NP_001091697
XP_011538522	XP_036014647
NP_001304036	NP_065258
NP_054836	NP_001074869
NP_001001973	NP_065640
NP_001186167	NP_115849
NP_699207	NP_080001
NP_003059	NP_035545
NP_001268382	NP_038623
NP_001005161	NP_667290
NP_000590	NP_034648
NP_543141	NP_001153124
NP_612468	NP_084526
NP_000588	NP_032368
NP_055545	NP_780612
NP_001354292	NP_001074021
NP_001339102	NP_081160
NP_001238978	NP_001334157
NP_001031	XP_011247139
XP_006721016	NP_694763
NP_277047	NP_001078890
NP_001129580	NP_001288580
NP_005173	NP_444300
NP_149046	NP_666754
NP_001005224	NP_666514
NP_001005164	NP_667263
NP_001001961	NP_667035
NP_997263	NP_001001982
XP_011525717	XP_006539835
XP_006721010	NP_573448
NP_619651	NP_001074636
XP_016876852	XP_006515533
XP_005264930	NP_081170
NP_001274512	NP_033990
NP_001257856	NP_032357
NP_001037834	XP_006526535
NP_001005285	NP_667274
XP_016872278	XP_036008587
NP_932069	NP_083691
XP_011524731	XP_006540423
NP_003681	XP_030106794
NP_003705	NP_035621
NP_003398	NP_035886
XP_024307786	NP_700467
NP_001003443	NP_667255
NP_001719	NP_033898
NP_001453	NP_032065
NP_001096640	NP_001078972
NP_001257655	NP_705736
NP_060909	NP_032404
NP_001269598	NP_031885
NP_004547	NP_001291885
NP_001005853	NP_667249
XP_005252123	NP_057918
NP_001099051	NP_001028512
NP_001345	NP_085114
NP_001005167	XP_017177759
NP_149351	NP_035642
XP_024306340	XP_006534304
NP_001004469	NP_032789
NP_002991	NP_075863
NP_694966	NP_079957
NP_001277121	NP_058665
XP_011541207	XP_036011297
NP_001304139	XP_006526243
NP_775908	NP_780542
NP_004092	NP_034300
XP_011508202	NP_001277202
NP_001269065	NP_780422
NP_001001968	NP_997441
NP_001135894	XP_006528647
NP_976225	NP_059077
NP_001336110	XP_006515007
NP_039228	NP_997058
NP_001001912	NP_065260
NP_036495	NP_667153
NP_004268	XP_017173167
NP_001191819	NP_598695
NP_001716	XP_017174544
XP_011539707	XP_006539233
NP_004584	NP_033212
NP_002844	NP_035362
NP_075054	NP_001365859
NP_115988	NP_001276592
XP_006718329	NP_001157161
NP_848566	NP_861416
NP_001004135	NP_666407
XP_016874252	NP_598663
XP_006712645	XP_011236901
NP_071417	XP_006529115
XP_016874615	NP_666987
NP_061815	NP_034575
XP_016868852	XP_006509248
XP_006714758	NP_083277
NP_001005497	NP_667144
NP_473369	NP_063924
NP_660331	NP_071854
XP_016863707	XP_006535239
NP_814444	NP_001347713
NP_995581	NP_667131
NP_997231	XP_006539059
NP_001001656	NP_666495
NP_001335218	NP_001074770
NP_002439	NP_034965
XP_011542471	NP_666469
NP_055029	NP_444491
NP_000197	NP_038591
NP_001004756	XP_017177762
NP_001350673	XP_006509374
NP_001304700	NP_036183
NP_006862	NP_064339
NP_003625	XP_006514638
NP_001005275	XP_017174101
NP_003607	NP_079932
NP_001001916	NP_997439
NP_569157	NP_001008542
XP_005266940	NP_722481
NP_001326	NP_034115
NP_001005188	NP_666826
NP_001005218	NP_666913
NP_001273661	NP_001355787
NP_001136007	NP_001343503
NP_938023	NP_001276520
NP_003040	NP_001348901
NP_001352318	NP_666876
NP_061180	NP_082540
NP_001796	NP_997014
NP_001004706	NP_666891
XP_016866218	NP_001369785
NP_001180	NP_031550
NP_059110	NP_036039
NP_710152	NP_001139399
NP_001005279	NP_666417
NP_005172	NP_031632
XP_011532109	XP_036011139
NP_789845	NP_666253
XP_016858295	NP_033820
NP_001166167	NP_079813
NP_001308948	NP_077159
NP_036300	NP_789818
XP_011509589	NP_083905
NP_036506	NP_666524
NP_001358366	NP_061350
XP_016882401	NP_001273458
NP_001001674	NP_666658
NP_005990	NP_058605
NP_076995	NP_569717
NP_001357404	NP_080143
NP_612206	NP_080796
NP_055127	NP_065264
NP_689958	XP_036021815
NP_001121691	NP_808351
NP_002328	NP_038615
NP_055380	NP_997505
NP_002620	NP_075907
NP_002346	NP_034879
XP_011531634	NP_666164
NP_705897	XP_006520524
NP_003565	XP_017172989
XP_016876857	NP_079798
NP_001070862	NP_081469
NP_006140	NP_034836
NP_001005283	NP_666952
NP_689995	XP_006514658
NP_006502	NP_076033
NP_005213	NP_034187
NP_945339	NP_780738
NP_001192246	NP_898844
NP_542787	NP_001076443
NP_001001920	NP_001011761
NP_003717	XP_006534571
NP_001004724	NP_666705
NP_996763	NP_666449
XP_011516359	XP_030109277
NP_620411	NP_081378
NP_055549	XP_036013204
XP_024305325	NP_058580
NP_001004453	NP_666873
NP_612399	XP_006496115
XP_024307296	XP_017167721
NP_003970	NP_852109
NP_006545	NP_058084
NP_001555	NP_075992
NP_001217	NP_033941
XP_011542525	NP_001035776
NP_004587	NP_001272754
NP_001003954	NP_081487
NP_001005487	NP_001011866
NP_077271	NP_077169
NP_690849	NP_082204
NP_005659	XP_036018814
XP_006720960	NP_075806
NP_005160	NP_032913
NP_001004297	XP_017177081
NP_872362	NP_598915
NP_059144	NP_001355290
NP_659489	NP_001074658
NP_001004749	NP_001001805
NP_057604	NP_659134
XP_016857668	NP_033298
NP_055829	NP_766350
NP_071335	XP_030107204
NP_001001957	NP_997576
NP_078989	NP_077216
NP_057670	NP_663417
NP_001311332	NP_444421
XP_011513397	NP_056600
XP_011527179	NP_001342372
NP_056324	NP_080543
NP_001116078	NP_001277414
NP_998767	NP_001094508
NP_001004705	NP_667020
NP_940914	NP_001107556
NP_001129745	NP_033592
NP_001339750	NP_851845
NP_037431	NP_598439
NP_573574	NP_573555
XP_006720618	XP_006500212
NP_955353	NP_081337
NP_001036100	NP_081166
NP_631917	NP_081220
NP_958834	XP_006535305
XP_011543189	NP_001360907
XP_006718579	NP_001034128
NP_001005501	NP_666704
NP_001005211	NP_667008
XP_011515320	NP_001344886
NP_068839	NP_032436
NP_001004757	NP_667331
NP_002020	NP_038549
XP_005249846	XP_006505232
NP_783866	NP_001348841
NP_065685	NP_032134
NP_057628	XP_006515115
NP_001013663	NP_666099
NP_001288784	NP_065229
NP_001269964	NP_079818
XP_005268613	NP_001106941
NP_689539	XP_006516357
NP_079204	NP_780569
NP_006739	XP_017172011
NP_683877	NP_036095
NP_006747	NP_001153223
NP_078940	NP_080770
NP_060810	XP_006522076
NP_067068	NP_067483
NP_006813	XP_036012513
XP_011529453	XP_006514596
NP_001005326	NP_666660
NP_001005196	NP_667009
NP_001303693	NP_082224
NP_036457	NP_031922
NP_116179	NP_780632
XP_011531972	NP_001366587
NP_000192	NP_034623
XP_011507420	XP_006501534
XP_011522370	NP_034729
NP_037501	NP_062321
NP_001004731	NP_001001808
NP_062550	NP_001268883
NP_002500	XP_011237651
NP_036500	NP_032788
NP_060190	XP_030105292
NP_001005205	NP_667289
NP_001248363	NP_659078
NP_085044	NP_001025467
NP_689529	NP_001349794
NP_001354294	NP_001357768
XP_016873206	NP_667080
NP_008883	XP_017172432
XP_016869056	NP_080708
NP_001342354	NP_666395
NP_001004741	NP_666798
XP_011542990	XP_006509655
NP_938195	NP_001139285
NP_001004471	NP_667201
NP_005289	NP_001094986
NP_001005182	NP_667143
NP_219363	NP_084502
NP_065190	NP_067488
NP_710154	NP_080442
NP_060342	NP_001074438
NP_004920	NP_033918
NP_002848	NP_075528
XP_011532795	NP_001365863
NP_001271290	NP_001355696
NP_000997	NP_058655
NP_001005195	NP_667094
NP_612200	NP_444435
NP_078868	NP_065636
NP_001087195	NP_033181
NP_001157844	NP_077178
NP_001035816	XP_006518791
NP_001243478	XP_011245694
NP_055236	XP_006501881
NP_001005197	NP_667066
NP_001003750	NP_666978
NP_612358	NP_001020091
XP_011513671	XP_006506001
NP_477513	XP_036009175
XP_006724899	XP_006528307
NP_001005471	NP_666504
XP_011524830	XP_011248910
XP_005268733	NP_083046
NP_006388	NP_081463
XP_016869774	NP_666836
NP_112587	NP_789804
NP_006774	NP_001258592
NP_077283	NP_077190
XP_024308940	XP_030111195
NP_001372962	NP_666878
NP_064587	NP_075664
NP_001005180	NP_666424
NP_001005483	NP_666390
XP_016883478	NP_780302
NP_001140158	NP_001013783
NP_001005177	NP_667265
NP_078777	NP_034597
NP_061882	NP_076253
NP_001094790	XP_017171543
NP_001347096	NP_001160144
NP_001124149	NP_780541
NP_443106	XP_006508107
NP_060837	NP_079684
NP_000361	NP_056582
NP_004146	NP_035582
NP_001004707	NP_666523
NP_631908	NP_082391
NP_001004702	NP_067343
NP_079104	NP_080644
NP_001341935	NP_032748
NP_001005282	NP_001011759
XP_005260286	NP_033352
NP_001078816	NP_001356151
NP_003559	NP_001366474
NP_060389	NP_080619
XP_006711957	XP_017170655
NP_795713	NP_083084
XP_016864454	NP_001365168
NP_036309	NP_080271
NP_115498	NP_080048
NP_001010908	NP_694795
NP_001005519	NP_666396
NP_006139	NP_034818
XP_006711994	NP_659165
NP_689821	NP_666055
NP_067643	NP_666090
NP_003691	NP_001156412
NP_997223	NP_081752
XP_011532536	NP_663435
NP_932351	NP_082030
NP_001291888	XP_006504350
NP_001376503	NP_666935
NP_996782	NP_667142
NP_063950	NP_062346
NP_964013	XP_006505721
XP_016868638	NP_001358198
NP_001311094	XP_006506080
NP_001158307	NP_001074671
XP_006715563	NP_766275
NP_067637	NP_694727
XP_016882129	XP_006541295
NP_001354107	NP_598802
NP_008826	XP_006497733
NP_004109	NP_034356
XP_024304442	XP_030098236
XP_016878974	NP_080669
NP_112208	NP_666402
XP_016855583	NP_035078
NP_714919	NP_001004151
NP_001004753	NP_667302
XP_011532899	XP_036016643
XP_005259313	XP_036009348
NP_002478	NP_035012
XP_024309581	XP_006512105
NP_001001657	NP_666679
NP_056540	NP_001025461
NP_001010904	XP_006524650
NP_039234	NP_038913
NP_005362	XP_006513375
NP_036510	XP_017168878
NP_940686	NP_080490
NP_001363729	XP_006517015
XP_005257486	XP_017170196
NP_001358221	XP_006504798
NP_055071	XP_006509816
NP_061975	NP_034583
NP_057111	NP_663356
NP_786923	NP_443734
NP_001185735	XP_036020237
NP_001371427	NP_034638
NP_115752	NP_083925
NP_001418	NP_034264
XP_016883136	XP_036018530
XP_024305386	NP_001011754
XP_016881046	NP_848908
NP_001291675	XP_006503088
NP_689449	NP_081495
NP_006679	NP_035925
NP_758954	NP_056610
NP_004935	XP_006517984
XP_016884190	NP_083458
NP_001358940	XP_011244636
NP_005515	NP_032261
NP_003674	NP_035055
NP_005294	NP_918946
NP_001138637	NP_598725
NP_001138740	NP_808537
NP_001268644	NP_032857
NP_057254	NP_033418
XP_011531441	NP_722473
NP_036496	NP_666834
NP_680474	NP_056611
NP_001035167	NP_034838
NP_001161861	NP_034958
NP_079140	NP_663408
NP_787125	NP_997550
NP_699198	NP_001094903
NP_002138	NP_032294
NP_001005216	NP_666699
NP_001005160	NP_038649
NP_659431	NP_705722
NP_001096124	XP_006505778
NP_612450	NP_775562
NP_001304712	XP_006520812
XP_011536165	NP_083684
NP_001004758	NP_667296
NP_001005169	NP_666965
NP_005552	NP_001304282
